Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
56741,-8.59,14.84,14.93,14.00,165,0.26,914,0.00,20.00,1.56,91,0.00,6.53,-8.13,3.86,1.26,0.00,2.75,43.66
57060,-8.59,14.84,14.93,14.08,165,0.27,908,0.00,17.00,1.55,91,0.00,6.67,-7.98,4.35,1.26,0.00,2.75,41.04
57378,-7.03,14.84,15.04,14.00,165,0.30,916,0.00,16.50,1.56,91,0.00,6.67,-7.98,4.26,1.28,0.00,2.75,45.17
57697,-7.03,14.84,14.93,14.00,165,0.25,919,0.00,16.50,1.57,91,0.00,6.67,-7.98,4.18,1.26,0.00,2.75,39.30
58016,-7.03,14.84,14.81,14.08,165,0.29,929,0.00,15.50,1.59,91,0.00,6.67,-8.13,4.26,1.28,0.00,2.75,44.72
58335,-6.25,14.84,14.81,13.92,165,0.25,936,0.00,16.00,1.60,91,0.00,6.53,-8.13,4.35,1.26,0.00,2.75,40.26
58654,-6.25,14.84,14.81,14.08,165,0.28,967,0.00,14.00,1.65,91,0.00,6.53,-8.13,4.18,1.28,0.00,2.75,43.93
58971,-7.03,14.84,14.59,14.08,165,0.27,898,0.00,16.00,1.62,91,0.00,6.53,-8.27,4.59,1.28,0.00,2.75,41.51
59290,-7.03,14.84,14.59,14.08,165,0.29,980,0.00,16.50,1.67,91,0.00,6.38,-8.27,4.35,1.28,0.00,2.75,45.19
59608,-7.81,14.84,14.47,14.08,167,0.26,968,0.00,16.00,1.65,91,0.00,6.38,-8.27,4.02,1.28,0.00,2.75,42.19
59927,-7.81,14.84,14.47,14.16,167,0.26,980,0.00,17.00,1.67,91,0.00,6.38,-8.27,4.35,1.26,0.00,2.75,41.73
60246,-8.59,14.84,14.36,14.08,167,0.25,966,0.00,16.50,1.65,91,0.00,6.38,-8.27,3.78,1.28,0.00,2.75,39.87
60564,-8.59,14.84,14.47,14.08,167,0.25,943,0.00,17.00,1.61,91,0.00,6.38,-8.27,4.26,1.26,0.00,2.75,43.29
60883,-8.59,14.84,14.59,14.16,167,0.27,940,0.00,17.50,1.60,91,0.00,6.38,-8.27,3.78,1.28,0.00,2.75,39.37
61203,-8.59,14.84,14.59,14.08,167,0.23,931,0.00,17.00,1.39,91,0.00,6.38,-8.27,3.86,1.26,0.00,2.75,40.57
61521,-8.59,14.84,14.70,14.08,167,0.24,924,0.00,17.00,1.58,91,0.00,6.38,-8.27,3.62,1.28,0.00,2.75,38.16
61840,-7.81,14.84,14.93,14.16,167,0.26,921,0.00,19.50,1.57,91,0.00,6.53,-8.13,4.18,1.26,0.00,2.75,40.01
62159,-7.03,14.84,15.04,14.00,167,0.27,908,0.00,18.00,1.55,91,0.00,6.67,-8.13,3.70,1.26,0.00,2.75,40.60
62478,-6.25,14.84,15.16,14.08,167,0.28,926,0.00,17.50,1.58,91,0.00,6.67,-7.98,4.02,1.28,0.00,2.75,42.20
62796,-5.47,14.84,15.04,14.08,167,0.23,938,0.00,15.50,1.59,91,0.00,6.67,-8.13,3.94,1.26,0.00,2.75,35.37
63114,-5.47,14.84,15.04,14.08,167,0.28,949,0.00,17.00,1.59,91,0.00,6.53,-8.13,4.02,1.28,0.00,2.75,43.75
63433,-5.47,14.84,14.81,14.08,167,0.26,908,0.00,17.00,1.55,91,0.00,6.53,-8.13,4.18,1.26,0.00,2.75,40.09
63753,-4.69,14.84,14.81,14.16,167,0.25,957,0.00,15.00,1.63,91,0.00,6.53,-8.13,3.70,1.26,0.00,2.75,38.50
64072,-4.69,14.84,14.70,14.08,167,0.24,918,0.00,17.00,1.57,91,0.00,6.53,-8.27,4.02,1.26,0.00,2.75,37.48
64390,-4.69,14.84,14.70,14.08,167,0.26,948,0.00,15.00,1.62,91,0.00,6.53,-8.13,3.78,1.26,0.00,2.75,40.00
64709,-4.69,14.84,14.70,14.08,167,0.25,916,0.00,17.00,1.56,91,0.00,6.38,-8.27,4.18,1.26,0.00,2.75,38.95
65028,-4.69,14.84,14.70,14.08,167,0.26,925,0.00,17.00,1.58,91,0.00,6.53,-8.13,3.86,1.26,0.00,2.75,41.08
65347,-4.69,14.84,14.70,14.08,167,0.22,933,0.00,16.00,1.59,91,0.00,6.53,-8.27,3.78,1.24,0.00,2.75,34.83
65666,-4.69,14.84,14.70,14.08,167,0.26,918,0.00,17.00,1.57,91,0.00,6.53,-8.27,3.78,1.26,0.00,2.75,41.84
65984,-3.91,14.84,14.81,14.00,167,0.23,921,0.00,17.00,1.57,91,0.00,6.53,-8.13,4.02,1.26,0.00,2.75,40.08
66303,-3.91,14.84,14.81,14.08,167,0.26,919,0.00,17.00,1.57,91,0.00,6.53,-8.13,3.60,1.28,0.00,2.75,38.36
66622,-3.12,14.84,14.93,14.00,167,0.28,904,0.00,21.00,1.54,91,0.00,6.53,-8.13,4.10,1.26,0.00,2.75,43.13
66941,-3.12,14.84,14.93,13.92,167,0.25,908,0.00,17.00,1.55,91,0.00,6.67,-8.13,3.78,1.26,0.00,2.75,38.96
67260,-2.34,14.84,14.81,14.08,167,0.26,935,0.00,17.00,1.60,91,0.00,6.67,-7.98,3.86,1.26,0.00,2.75,40.99
67579,-2.34,14.84,14.81,14.08,167,0.27,909,0.00,17.00,1.54,91,0.00,6.67,-8.13,4.26,1.28,0.00,2.75,41.34
67898,-2.34,14.84,14.70,14.08,167,0.27,954,0.00,16.50,1.60,91,0.00,6.67,-8.13,3.94,1.28,0.00,2.75,41.86
68215,-3.12,14.84,14.59,14.16,167,0.25,938,0.00,16.00,1.58,91,0.00,6.53,-8.13,4.10,1.26,0.00,2.75,38.56
68534,-3.12,14.84,14.59,14.00,167,0.26,898,0.00,16.00,1.61,91,0.00,6.53,-8.13,3.86,1.26,0.00,2.75,40.72
68854,-3.12,14.84,14.59,14.16,169,0.24,955,0.00,15.50,1.63,91,0.00,6.53,-8.27,4.02,1.26,0.00,2.75,37.10
69172,-3.91,14.84,14.59,14.08,169,0.25,960,0.00,17.00,1.64,91,0.00,6.53,-8.27,4.02,1.26,0.00,2.75,43.43
69491,-3.91,14.84,14.59,14.00,169,0.24,952,0.00,16.50,1.62,91,0.00,6.38,-8.27,4.18,1.26,0.00,2.75,38.08
69810,-4.69,14.84,14.47,14.08,169,0.27,954,0.00,18.00,1.63,91,0.00,6.38,-8.27,4.10,1.26,0.00,2.75,41.17
70129,-4.69,14.84,14.59,14.08,169,0.26,925,0.00,18.00,1.58,91,0.00,6.53,-8.27,4.10,1.26,0.00,2.75,37.49
70447,-4.69,14.84,14.70,14.00,169,0.26,944,0.00,17.50,1.61,91,0.00,6.53,-8.13,3.68,1.26,0.00,2.75,39.91
70766,-4.69,14.84,14.70,14.08,169,0.24,928,0.00,17.00,1.57,91,0.00,6.53,-8.27,3.86,1.26,0.00,2.75,36.55
71084,-3.91,14.84,14.70,14.08,169,0.26,932,0.00,18.50,1.59,91,0.00,6.53,-8.13,3.70,1.26,0.00,2.75,40.45
71402,-3.91,14.84,14.81,14.08,169,0.23,914,0.00,17.00,1.56,91,0.00,6.53,-8.13,4.02,1.26,0.00,2.75,36.62
71721,-3.91,14.84,14.81,14.08,169,0.25,931,0.00,16.00,1.59,91,0.00,6.53,-8.13,3.68,1.26,0.00,2.75,39.11
72039,-3.12,14.84,14.93,14.08,169,0.23,918,0.00,17.00,1.57,91,0.00,6.53,-8.27,3.86,1.26,0.00,2.75,36.94
72357,-2.34,14.84,14.93,14.00,169,0.27,916,0.00,17.00,1.56,91,0.00,6.53,-8.13,3.78,1.28,0.00,2.75,39.49
72676,-2.34,14.84,14.93,14.08,169,0.27,902,0.00,17.50,1.59,91,0.00,6.53,-8.13,3.94,1.26,0.00,2.75,41.79
72995,-1.56,14.84,14.81,14.08,169,0.25,922,0.00,17.00,1.57,91,0.00,6.67,-8.13,3.62,1.26,0.00,2.75,37.45
73314,-1.56,14.84,14.81,14.00,169,0.25,949,0.00,17.00,1.62,91,0.00,6.53,-8.13,4.02,1.26,0.00,2.75,39.08
73633,-1.56,14.84,14.81,14.00,169,0.24,932,0.00,16.50,1.59,91,0.00,6.53,-8.13,3.70,1.26,0.00,2.75,37.99
73952,-1.56,14.06,14.81,14.00,169,0.26,942,0.00,17.00,1.61,91,0.00,6.53,-8.13,4.18,1.26,0.00,2.75,40.00
74270,-1.56,14.06,14.70,14.00,169,0.24,943,0.00,16.00,1.61,91,0.00,6.53,-8.13,3.78,1.26,0.00,2.75,36.77
74589,-1.56,14.06,14.70,14.00,169,0.25,939,0.00,18.00,1.60,91,0.00,6.53,-8.27,3.68,1.26,0.00,2.75,39.33
74907,-1.56,14.06,14.59,14.00,169,0.25,927,0.00,17.00,1.58,91,0.00,6.53,-8.27,3.94,1.26,0.00,2.75,36.59
75226,-1.56,14.06,14.70,14.08,169,0.27,937,0.00,17.00,1.57,91,0.00,6.53,-8.13,3.86,1.28,0.00,2.75,41.82
75545,-1.56,14.06,14.70,14.08,169,0.23,906,0.00,17.00,1.55,91,0.00,6.53,-8.13,3.78,1.26,0.00,2.75,36.23
75863,-1.56,14.06,14.70,14.08,169,0.26,929,0.00,16.50,1.59,91,0.00,6.53,-8.13,3.78,1.26,0.00,2.75,41.14
76181,-1.56,14.06,14.70,14.00,169,0.24,903,0.00,17.00,1.54,91,0.00,6.53,-8.13,4.26,1.26,0.00,2.75,42.57
76500,-1.56,14.06,14.81,14.00,169,0.24,945,0.00,15.00,1.61,91,0.00,6.53,-8.13,3.62,1.26,0.00,2.75,38.27
76820,-1.56,14.06,14.59,13.92,169,0.23,944,0.00,15.50,1.61,91,0.00,6.38,-8.27,3.94,1.26,0.00,2.75,36.78
77138,-2.34,14.06,14.59,13.92,169,0.26,926,0.00,17.00,1.58,91,0.00,6.38,-8.27,3.62,1.26,0.00,2.75,40.71
77456,-1.56,14.06,14.70,14.08,169,0.23,921,0.00,17.00,1.57,91,0.00,6.53,-8.13,4.10,1.26,0.00,2.75,39.29
77774,-1.56,14.06,14.70,14.08,169,0.24,932,0.00,16.00,1.59,91,0.00,6.53,-8.13,3.52,1.28,0.00,2.75,37.19
78093,-1.56,14.06,14.70,14.08,169,0.26,925,0.00,16.50,1.61,91,0.00,6.53,-8.27,3.94,1.26,0.00,2.75,39.92
78412,-0.78,14.06,14.81,14.08,169,0.24,933,0.00,17.00,1.60,91,0.00,6.53,-8.27,3.49,1.26,0.00,2.75,37.48
78731,-0.78,14.06,14.81,14.00,169,0.25,932,0.00,17.50,1.59,91,0.00,6.53,-8.13,4.02,1.26,0.00,2.75,39.67
79050,-0.78,14.06,14.70,14.08,171,0.23,942,0.00,16.00,1.61,91,0.00,6.53,-8.13,3.52,1.26,0.00,2.75,35.75
79370,-0.78,14.06,14.81,14.08,171,0.26,937,0.00,17.50,1.60,91,0.00,6.53,-8.27,4.10,1.26,0.00,2.75,39.42
79688,-0.78,14.06,14.70,14.08,171,0.26,920,0.00,17.50,1.57,91,0.00,6.53,-8.13,4.10,1.26,0.00,2.75,39.31
80007,0.00,14.06,14.81,14.08,171,0.24,940,0.00,17.00,1.60,91,0.00,6.53,-8.13,3.47,1.26,0.00,2.75,37.68
80324,0.00,14.06,14.81,14.08,171,0.23,936,0.00,16.50,1.60,91,0.00,6.53,-8.27,3.78,1.26,0.00,2.75,35.23
80643,0.00,14.06,14.70,14.08,171,0.26,922,0.00,18.50,1.57,91,0.00,6.53,-8.13,3.76,1.26,0.00,2.75,40.84
80962,0.00,14.06,14.81,14.08,171,0.23,899,0.00,17.50,1.53,91,0.00,6.53,-8.13,3.68,1.24,0.00,2.75,35.91
81281,0.78,14.06,14.81,14.08,171,0.24,934,0.00,16.00,1.59,91,0.00,6.53,-8.13,3.55,1.26,0.00,2.75,37.14
81600,0.78,14.06,14.81,14.00,171,0.23,916,0.00,17.00,1.56,91,0.00,6.53,-8.13,3.86,1.26,0.00,2.75,38.68
81920,0.78,14.06,14.81,14.08,171,0.25,930,0.00,16.00,1.59,91,0.00,6.53,-8.13,3.60,1.26,0.00,2.75,36.29
82237,1.56,14.06,14.81,14.08,171,0.26,912,0.00,17.00,1.58,91,0.00,6.53,-8.13,4.18,1.26,0.00,2.75,41.29
82556,1.56,14.06,14.81,14.08,171,0.23,932,0.00,16.00,1.60,91,0.00,6.53,-8.13,3.49,1.26,0.00,2.75,35.90
82875,1.56,14.06,14.70,14.08,171,0.24,934,0.00,18.00,1.59,91,0.00,6.53,-8.27,3.70,1.24,0.00,2.35,37.43
83194,1.56,14.06,14.70,14.00,171,0.23,916,0.00,17.00,1.56,91,0.00,6.53,-8.13,3.43,1.26,0.00,2.75,36.55
83513,1.56,14.06,14.70,14.08,171,0.23,943,0.00,17.00,1.61,91,0.00,6.53,-8.13,3.57,1.24,0.00,2.75,37.56
83832,1.56,14.06,14.70,14.08,171,0.23,922,0.00,17.00,1.57,91,0.00,6.53,-8.27,3.70,1.26,0.00,2.75,35.48
84150,2.34,14.06,14.70,14.08,171,0.23,942,0.00,17.00,1.59,91,0.00,6.53,-8.27,3.47,1.26,0.00,2.75,36.62
84469,2.34,14.06,14.81,14.08,171,0.23,889,0.00,18.50,1.52,91,0.00,6.53,-8.27,3.60,1.24,0.00,2.75,36.49
84788,3.12,14.06,14.93,14.08,171,0.25,904,0.00,17.00,1.54,91,0.00,6.53,-8.13,3.41,1.26,0.00,2.35,36.82
85107,3.12,14.06,14.93,14.08,171,0.24,907,0.00,16.50,1.57,91,0.00,6.53,-8.13,3.78,1.26,0.00,2.75,38.03
85425,3.91,14.06,14.93,14.08,171,0.23,936,0.00,16.00,1.60,91,0.00,6.53,-8.13,3.41,1.26,0.00,2.75,35.26
85744,3.91,14.06,14.81,14.08,171,0.25,914,0.00,18.00,1.56,91,0.00,6.53,-8.13,3.86,1.24,0.00,2.75,38.75
86063,3.91,14.06,14.81,14.00,171,0.23,924,0.00,16.50,1.58,91,0.00,6.53,-8.13,3.70,1.26,0.00,2.75,34.61
86383,3.91,14.06,14.81,14.08,171,0.24,935,0.00,17.00,1.56,91,0.00,6.53,-8.13,3.57,1.26,0.00,2.75,37.89
86701,3.91,14.06,14.70,14.16,171,0.22,912,0.00,16.50,1.56,91,0.00,6.53,-8.13,3.57,1.24,0.00,2.75,34.41
87021,4.69,14.06,14.81,14.00,171,0.24,922,0.00,15.50,1.57,91,0.00,6.53,-8.13,3.47,1.26,0.00,2.75,36.77
87339,4.69,14.06,14.70,14.00,171,0.23,908,0.00,17.00,1.55,91,0.00,6.53,-8.27,3.70,1.24,0.00,2.75,36.00
87657,4.69,14.06,14.81,14.00,171,0.24,930,0.00,16.00,1.59,91,0.00,6.53,-8.27,3.41,1.26,0.00,2.75,35.80
87976,4.69,14.06,14.70,14.00,171,0.24,914,0.00,16.50,1.59,91,0.00,6.53,-8.27,3.78,1.26,0.00,2.35,37.74
88295,4.69,14.06,14.70,14.08,171,0.22,926,0.00,17.00,1.58,91,0.00,6.53,-8.27,3.39,1.26,0.00,2.35,35.09
88614,4.69,14.06,14.70,14.00,171,0.24,933,0.00,17.50,1.59,91,0.00,6.53,-8.13,3.68,1.24,0.00,2.35,36.37
88933,4.69,14.06,14.70,14.00,171,0.22,921,0.00,16.50,1.57,91,0.00,6.53,-8.27,3.51,1.26,0.00,2.35,35.11
89252,4.69,14.06,14.70,14.00,171,0.24,931,0.00,17.50,1.59,91,0.00,6.53,-8.27,3.47,1.26,0.00,2.35,37.25
89571,5.47,14.06,14.70,14.08,171,0.23,908,0.00,17.50,1.54,91,0.00,6.53,-8.27,3.68,1.26,0.00,2.35,36.00
89889,5.47,14.06,14.70,14.00,172,0.23,911,0.00,16.50,1.55,91,0.00,6.53,-8.13,3.47,1.26,0.00,2.35,36.63
90209,5.47,14.06,14.81,14.00,172,0.22,912,0.00,16.50,1.56,91,0.00,6.53,-8.13,3.78,1.24,0.00,2.35,37.82
90527,5.47,14.06,14.81,14.00,172,0.24,922,0.00,16.50,1.57,91,0.00,6.53,-8.27,3.41,1.26,0.00,2.75,35.28
90846,5.47,14.06,14.70,14.08,172,0.22,922,0.00,16.50,1.61,91,0.00,6.53,-8.27,3.49,1.24,0.00,2.35,34.44
91165,5.47,14.06,14.70,14.00,172,0.22,919,0.00,17.00,1.57,91,0.00,6.38,-8.27,3.32,1.24,0.00,2.35,33.97
91484,5.47,14.06,14.70,14.08,172,0.23,932,0.00,17.50,1.59,91,0.00,6.38,-8.27,3.65,1.24,0.00,2.35,36.87
91802,6.25,14.06,14.70,13.92,172,0.22,912,0.00,17.00,1.56,91,0.00,6.53,-8.27,3.49,1.24,0.00,2.35,34.12
92121,6.25,14.06,14.81,14.08,172,0.22,929,0.00,17.50,1.59,91,0.00,6.53,-8.27,3.34,1.24,0.00,2.35,35.00
92440,6.25,14.84,14.81,14.00,172,0.22,932,0.00,16.00,1.57,91,0.00,6.53,-8.27,3.49,1.24,0.00,2.35,33.61
92759,7.03,14.84,14.81,14.08,172,0.23,921,0.00,16.00,1.57,91,0.00,6.53,-8.27,3.47,1.24,0.00,2.35,36.23
93078,7.03,14.84,14.81,13.92,172,0.22,913,0.00,17.00,1.56,91,0.00,6.53,-8.27,3.49,1.22,0.00,2.35,34.07
93397,7.03,14.84,14.70,14.16,172,0.23,904,0.00,17.00,1.54,91,0.00,6.53,-8.27,3.37,1.26,0.00,2.35,35.75
93715,7.03,14.84,14.70,14.00,172,0.23,921,0.00,18.00,1.57,91,0.00,6.53,-8.13,3.49,1.24,0.00,2.35,35.51
94033,7.03,14.84,14.70,14.00,172,0.22,906,0.00,17.00,1.55,91,0.00,6.53,-8.13,3.34,1.24,0.00,2.35,34.57
94352,7.81,14.84,14.81,14.00,172,0.22,937,0.00,17.00,1.60,91,0.00,6.53,-8.13,3.34,1.24,0.00,2.35,34.92
94671,7.03,14.84,14.70,14.08,172,0.22,918,0.00,16.50,1.55,91,0.00,6.53,-8.27,3.39,1.24,0.00,2.35,33.67
94990,7.81,14.84,14.81,14.00,172,0.23,914,0.00,16.50,1.56,91,0.00,6.53,-8.27,3.47,1.24,0.00,2.35,36.33
95308,7.81,14.84,14.70,13.92,172,0.21,915,0.00,16.00,1.56,91,0.00,6.53,-8.27,3.47,1.24,0.00,2.35,34.00
95628,7.81,14.84,14.70,14.00,172,0.22,918,0.00,16.50,1.57,91,0.00,6.38,-8.27,3.32,1.26,0.00,2.35,34.66
95946,7.03,14.84,14.59,14.08,172,0.23,912,0.00,16.50,1.58,91,0.00,6.38,-8.27,3.57,1.24,0.00,2.35,36.45
96265,7.81,14.84,14.70,14.00,172,0.22,922,0.00,17.00,1.58,91,0.00,6.38,-8.27,3.32,1.26,0.00,2.35,35.03
96583,7.81,14.84,14.81,14.08,172,0.23,920,0.00,17.50,1.57,91,0.00,6.38,-8.27,3.49,1.24,0.00,2.35,35.30
96902,7.81,14.84,14.70,14.08,172,0.23,902,0.00,17.50,1.54,91,0.00,6.53,-8.27,3.47,1.26,0.00,2.35,34.70
97220,7.81,14.84,14.81,14.08,172,0.24,891,0.00,17.50,1.52,91,0.00,6.53,-8.13,3.34,1.26,0.00,2.35,38.22
97539,7.81,14.84,14.70,14.00,172,0.22,902,0.00,16.50,1.54,91,0.00,6.53,-8.13,3.47,1.24,0.00,2.35,35.02
97858,8.59,14.84,14.70,14.08,172,0.22,922,0.00,15.00,1.56,91,0.00,6.53,-8.13,3.32,1.26,0.00,2.35,34.28
98177,7.81,14.84,14.70,14.00,172,0.22,936,0.00,17.00,1.60,91,0.00,6.38,-8.27,3.49,1.24,0.00,2.35,35.52
98496,7.81,14.84,14.70,14.08,172,0.22,926,0.00,16.50,1.58,91,0.00,6.38,-8.27,3.32,1.24,0.00,2.35,34.31
98815,7.81,14.84,14.70,13.92,172,0.22,929,0.00,17.00,1.59,91,0.00,6.53,-8.27,3.34,1.24,0.00,2.35,35.01
99134,7.81,14.84,14.70,14.08,172,0.23,834,0.00,17.50,1.51,91,0.00,6.53,-8.27,3.49,1.26,0.00,2.35,35.19
99451,8.59,14.84,14.70,14.08,174,0.22,924,0.00,15.50,1.58,91,0.00,6.53,-8.27,3.30,1.24,0.00,2.35,33.68
99771,7.81,14.84,14.59,14.00,174,0.22,906,0.00,17.00,1.55,91,0.00,6.38,-8.27,3.49,1.24,0.00,2.35,35.66
100090,7.81,14.84,14.59,14.00,174,0.22,925,0.00,16.00,1.58,91,0.00,6.38,-8.27,3.32,1.24,0.00,2.35,35.96
100408,7.81,14.84,14.59,14.08,174,0.22,904,0.00,17.00,1.54,91,0.00,6.38,-8.27,3.47,1.24,0.00,2.35,36.14
100727,7.81,14.84,14.59,14.08,174,0.22,918,0.00,16.00,1.57,91,0.00,6.53,-8.27,3.30,1.26,0.00,2.35,33.78
101046,7.81,14.84,14.70,14.00,174,0.23,910,0.00,18.00,1.55,91,0.00,6.53,-8.27,3.49,1.24,0.00,2.35,34.72
101365,7.81,14.84,14.70,14.08,174,0.22,914,0.00,17.00,1.56,91,0.00,6.53,-8.27,3.39,1.26,0.00,2.35,34.25
101683,7.81,14.84,14.70,14.08,174,0.24,901,0.00,17.00,1.54,91,0.00,6.53,-8.27,3.45,1.26,0.00,2.35,37.55
102002,7.81,14.84,14.70,14.08,174,0.21,920,0.00,15.50,1.57,91,0.00,6.53,-8.27,3.47,1.24,0.00,2.35,33.80
102321,7.81,14.84,14.70,14.00,174,0.22,924,0.00,15.50,1.58,91,0.00,6.38,-8.27,3.28,1.24,0.00,2.35,34.98
102640,7.81,14.84,14.59,14.08,174,0.22,899,0.00,17.00,1.53,91,0.00,6.38,-8.27,3.57,1.24,0.00,2.35,36.99
102959,7.81,14.84,14.59,14.00,174,0.22,901,0.00,17.00,1.54,91,0.00,6.38,-8.27,3.30,1.24,0.00,2.35,34.45
103278,7.81,14.84,14.70,14.08,174,0.23,914,0.00,18.50,1.56,91,0.00,6.38,-8.27,3.47,1.24,0.00,2.35,35.54
103596,7.81,14.84,14.70,14.08,174,0.22,835,0.00,17.00,1.51,91,0.00,6.53,-8.27,3.32,1.24,0.00,2.35,33.89
103915,7.81,14.84,14.81,14.08,174,0.23,901,0.00,17.00,1.54,91,0.00,6.53,-8.13,3.30,1.24,0.00,2.35,36.10
104233,7.81,14.84,14.81,14.08,174,0.23,891,0.00,17.00,1.52,91,0.00,6.53,-8.27,3.47,1.24,0.00,2.35,35.44
104552,8.59,14.84,14.81,14.00,174,0.22,889,0.00,17.00,1.52,91,0.00,6.53,-8.27,3.32,1.24,0.00,2.35,34.83
104871,8.59,14.84,14.81,14.00,174,0.21,914,0.00,17.00,1.56,91,0.00,6.53,-8.13,3.34,1.24,0.00,2.35,35.59
105189,8.59,14.84,14.70,14.08,174,0.22,834,0.00,17.00,1.51,91,0.00,6.53,-8.27,3.47,1.24,0.00,2.35,34.65
105508,8.59,14.84,14.70,14.00,174,0.25,891,0.00,17.00,1.52,91,0.00,6.53,-8.13,3.23,1.24,0.00,2.35,34.18
105827,8.59,14.84,14.70,14.00,174,0.22,910,0.00,17.00,1.55,91,0.00,6.53,-8.13,3.47,1.24,0.00,2.35,35.08
106146,8.59,14.84,14.70,13.84,174,0.22,908,0.00,16.00,1.55,91,0.00,6.53,-8.13,3.30,1.24,0.00,2.35,34.27
106465,9.38,14.84,14.81,14.08,174,0.22,918,0.00,17.00,1.57,91,0.00,6.53,-8.27,3.30,1.26,0.00,2.35,36.03
106783,9.38,14.84,14.70,14.00,174,0.22,878,0.00,17.00,1.50,91,0.00,6.53,-8.27,3.39,1.24,0.00,2.35,34.40
107101,9.38,14.84,14.70,14.00,174,0.24,891,0.00,17.00,1.52,91,0.00,6.53,-8.13,3.32,1.26,0.00,2.35,35.13
107420,9.38,14.84,14.70,14.08,174,0.23,899,0.00,17.50,1.53,91,0.00,6.53,-8.13,3.47,1.22,0.00,2.35,35.82
107739,9.38,14.84,14.70,14.00,174,0.22,905,0.00,16.50,1.54,91,0.00,6.53,-8.13,3.34,1.24,0.00,2.35,33.45
108057,9.38,14.84,14.81,14.00,174,0.22,913,0.00,17.50,1.56,91,0.00,6.53,-8.13,3.28,1.24,0.00,2.35,34.60
108376,9.38,14.84,14.70,14.08,174,0.22,890,0.00,17.00,1.52,91,0.00,6.53,-8.13,3.39,1.24,0.00,2.35,34.75
108695,9.38,14.84,14.70,14.00,174,0.22,916,0.00,15.50,1.56,91,0.00,6.53,-8.13,3.25,1.26,0.00,2.35,33.77
109013,9.38,14.84,14.70,14.08,174,0.23,917,0.00,17.00,1.56,91,0.00,6.53,-8.27,3.55,1.24,0.00,2.35,36.03
109332,9.38,14.84,14.70,14.00,174,0.22,908,0.00,17.00,1.55,91,0.00,6.53,-8.27,3.32,1.24,0.00,2.35,34.48
109651,9.38,14.84,14.59,14.08,176,0.22,924,0.00,17.00,1.58,91,0.00,6.53,-8.13,3.37,1.24,0.00,2.35,35.20
109970,9.38,14.84,14.59,14.08,176,0.22,924,0.00,16.50,1.56,91,0.00,6.38,-8.27,3.37,1.24,0.00,2.35,34.45
110289,9.38,14.84,14.59,14.00,176,0.22,923,0.00,16.00,1.57,91,0.00,6.38,-8.27,3.32,1.26,0.00,2.35,35.84
110607,8.59,14.84,14.59,14.00,176,0.21,914,0.00,16.50,1.56,91,0.00,6.38,-8.27,3.37,1.22,0.00,2.35,34.39
110925,8.59,14.84,14.59,14.00,176,0.22,932,0.00,15.50,1.59,91,0.00,6.38,-8.27,3.30,1.24,0.00,2.35,34.86
111244,8.59,14.84,14.59,14.08,176,0.22,914,0.00,17.00,1.56,91,0.00,6.38,-8.27,3.55,1.24,0.00,2.35,35.36
111563,8.59,14.84,14.59,14.08,176,0.23,915,0.00,16.50,1.57,91,0.00,6.53,-8.27,3.34,1.26,0.00,2.35,35.34
111882,8.59,14.84,14.59,14.00,176,0.23,928,0.00,17.00,1.58,91,0.00,6.53,-8.13,3.60,1.24,0.00,2.35,35.91
112201,8.59,14.84,14.59,14.08,176,0.21,930,0.00,16.00,1.59,91,0.00,6.53,-8.27,3.30,1.24,0.00,2.35,33.45
112519,7.81,14.84,14.59,13.92,176,0.23,954,0.00,16.50,1.63,91,0.00,6.38,-8.27,3.68,1.24,0.00,2.35,36.18
112839,7.81,14.84,14.47,14.00,176,0.22,930,0.00,17.00,1.59,91,0.00,6.38,-8.27,3.32,1.24,0.00,2.35,34.75
113157,7.03,14.84,14.59,13.92,176,0.22,942,0.00,17.00,1.61,91,0.00,6.38,-8.27,3.47,1.24,0.00,2.35,34.31
113475,7.03,14.84,14.59,14.00,176,0.21,933,0.00,16.50,1.59,91,0.00,6.38,-8.42,3.32,1.24,0.00,2.35,33.19
113794,7.03,14.84,14.59,14.00,176,0.21,939,0.00,17.00,1.40,91,0.00,6.38,-8.42,3.23,1.24,0.00,2.35,34.48
114113,7.03,14.84,14.59,14.00,176,0.21,905,0.00,18.00,1.53,91,0.00,6.38,-8.42,3.30,1.24,0.00,2.35,34.01
114432,7.03,14.84,14.70,13.92,176,0.23,890,0.00,17.00,1.52,91,0.00,6.38,-8.27,3.28,1.24,0.00,2.35,37.18
114758,7.03,14.84,14.70,14.08,176,0.22,952,0.00,17.50,1.54,91,0.00,6.38,-8.27,3.47,1.24,0.00,2.35,35.82
115081,7.81,14.84,14.81,14.00,176,0.22,894,0.00,17.00,1.53,91,0.00,6.53,-8.27,3.25,1.24,0.00,2.35,34.01
