Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),Coolant Temperature (F),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Ignition Total Timing (degrees),Injector Duty Cycle (%),Intake Air Temperature (F),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Manifold Relative Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Opening Angle (%),Volumetric Efficiency 2.5L (Calculated) (%)
57697,25.00,0.00,15.50,13.60,196,0.24,941,0.00,18.50,1.57,102,0.00,6.82,-7.84,3.82,1.30,0.00,3.14,36.51
58016,25.00,0.00,15.50,13.60,196,0.24,923,0.00,19.50,1.57,102,0.00,6.82,-7.84,3.72,1.28,0.00,3.14,38.08
58334,25.00,0.00,15.50,13.44,198,0.26,902,0.00,20.50,1.52,100,0.00,6.82,-7.84,3.80,1.28,0.00,3.14,38.85
58653,25.00,0.00,15.50,13.68,198,0.25,901,0.00,18.00,1.54,100,0.00,6.82,-7.84,3.77,1.28,0.00,3.14,39.09
58972,25.00,0.00,15.62,13.60,198,0.25,876,0.00,20.50,1.53,100,0.00,6.96,-7.69,3.67,1.26,0.00,3.14,37.64
59291,25.00,0.00,15.73,13.68,198,0.26,874,0.00,20.00,1.46,100,0.00,6.96,-7.69,3.65,1.30,0.00,3.14,37.65
59610,25.00,0.00,15.96,13.68,198,0.28,850,0.00,18.50,1.46,100,0.00,7.11,-7.55,3.90,1.30,0.00,3.53,39.76
59929,25.00,0.00,15.96,13.68,198,0.26,850,0.00,20.00,1.44,100,0.00,7.25,-7.25,3.74,1.28,0.00,3.53,39.21
60249,25.00,0.00,16.31,13.60,198,0.29,834,0.00,20.00,1.43,100,0.00,7.55,-7.11,4.06,1.32,0.00,3.53,39.46
60566,25.00,0.00,16.31,13.68,198,0.30,844,0.00,19.00,1.42,100,0.00,7.69,-6.96,4.00,1.32,0.00,3.53,38.91
60885,25.00,0.00,16.42,13.68,198,0.31,818,0.00,17.00,1.41,100,0.00,7.69,-6.96,4.25,1.34,0.00,3.92,40.73
61203,25.00,0.00,16.42,13.60,198,0.31,825,0.00,17.00,1.41,100,0.00,7.84,-6.82,4.30,1.32,0.00,3.92,41.84
61522,25.00,0.00,16.42,13.60,198,0.31,854,0.00,17.00,1.46,100,0.00,8.13,-6.53,4.38,1.34,0.00,3.92,39.20
61841,25.00,0.00,16.54,13.60,198,0.31,893,0.00,15.50,1.71,100,0.00,8.13,-6.53,4.47,1.34,0.00,3.92,38.99
62160,25.00,0.00,16.31,13.60,198,0.32,880,0.00,13.50,1.72,100,0.00,7.98,-6.67,4.75,1.38,0.00,4.31,40.83
62478,25.00,0.00,16.19,13.68,198,0.31,918,0.00,14.50,1.78,100,0.00,7.84,-6.82,4.69,1.36,0.00,4.31,41.00
62797,25.00,0.00,15.96,13.60,198,0.30,940,0.00,13.00,1.60,100,0.00,7.84,-6.82,4.84,1.38,0.00,4.31,40.24
63115,25.00,0.00,15.85,13.60,198,0.29,960,0.00,14.00,1.66,100,0.00,7.69,-6.96,4.61,1.36,0.00,4.31,39.04
63434,25.00,0.00,15.73,13.68,198,0.31,938,0.00,14.00,1.62,100,0.00,7.55,-7.11,4.81,1.38,0.00,4.31,41.50
63753,25.00,0.00,15.73,13.68,198,0.29,974,0.00,13.00,1.68,100,0.00,7.55,-7.11,4.69,1.36,0.00,4.31,39.26
64071,25.00,0.00,15.62,13.68,198,0.28,985,0.00,13.00,1.68,100,0.00,7.40,-7.25,4.63,1.36,0.00,3.92,40.05
64391,25.00,0.00,15.50,13.68,198,0.29,988,0.00,15.00,1.65,100,0.00,7.40,-7.25,4.61,1.36,0.00,3.92,39.69
64709,25.00,0.00,15.50,13.68,198,0.28,972,0.00,17.00,1.66,100,0.00,7.25,-7.40,4.47,1.34,0.00,3.92,40.46
65028,25.00,0.00,15.62,13.52,198,0.28,969,0.00,15.00,1.68,100,0.00,7.11,-7.55,4.61,1.36,0.00,3.92,40.64
65347,25.00,0.00,15.62,13.60,198,0.28,988,0.00,16.50,1.69,100,0.00,7.11,-7.55,4.50,1.36,0.00,3.92,39.65
65666,25.00,0.00,15.50,13.68,198,0.26,993,0.00,16.50,1.70,100,0.00,6.96,-7.69,4.38,1.32,0.00,3.92,39.97
65985,25.00,0.00,15.50,13.68,198,0.28,972,0.00,16.50,1.66,100,0.00,6.96,-7.69,4.47,1.36,0.00,3.53,39.26
66304,25.00,0.00,15.39,13.60,198,0.26,972,0.00,17.00,1.69,100,0.00,6.96,-7.69,4.22,1.32,0.00,3.53,38.68
66623,25.00,0.00,15.39,13.60,199,0.26,969,0.00,16.00,1.65,100,0.00,6.96,-7.69,4.19,1.32,0.00,3.53,39.07
66941,25.00,0.00,15.39,13.60,199,0.26,987,0.00,17.00,1.68,100,0.00,6.96,-7.69,4.11,1.32,0.00,3.53,37.95
67260,25.00,0.00,15.39,13.60,199,0.25,959,0.00,18.50,1.64,100,0.00,6.82,-7.69,4.19,1.30,0.00,3.53,40.20
67579,25.00,0.00,15.50,13.68,199,0.25,965,0.00,16.50,1.65,100,0.00,6.82,-7.84,4.06,1.32,0.00,3.53,37.50
67898,25.00,0.00,15.50,13.68,199,0.24,951,0.00,18.00,1.62,100,0.00,6.82,-7.84,3.90,1.30,0.00,3.53,38.18
68216,25.00,0.00,15.50,13.68,199,0.26,936,0.00,17.00,1.60,99,0.00,6.82,-7.84,3.98,1.30,0.00,3.53,37.55
68535,25.00,0.00,15.50,13.60,199,0.24,945,0.00,18.50,1.61,99,0.00,6.82,-7.84,3.82,1.28,0.00,3.53,36.81
68854,25.00,0.00,15.50,13.68,199,0.26,927,0.00,17.50,1.58,99,0.00,6.82,-7.84,3.95,1.30,0.00,3.53,37.80
69173,25.00,0.00,15.62,13.68,199,0.25,917,0.00,19.50,1.56,99,0.00,6.82,-7.84,3.72,1.28,0.00,3.14,36.71
69492,25.00,0.00,15.62,13.68,199,0.25,910,0.00,18.50,1.51,99,0.00,6.96,-7.69,3.85,1.30,0.00,3.14,36.41
69811,25.00,0.00,15.62,13.60,199,0.25,884,0.00,20.50,1.51,99,0.00,6.96,-7.69,3.75,1.26,0.00,3.14,37.99
70130,25.00,0.00,15.73,13.60,199,0.25,886,0.00,18.50,1.51,99,0.00,6.96,-7.69,3.75,1.28,0.00,3.14,37.14
70448,25.00,0.00,15.73,13.60,199,0.28,851,0.00,20.50,1.45,99,0.00,7.11,-7.55,4.01,1.30,0.00,3.53,38.93
70768,25.00,0.00,15.96,13.60,199,0.27,850,0.00,18.00,1.45,99,0.00,7.25,-7.40,3.87,1.28,0.00,3.53,40.13
71087,25.00,0.00,16.08,13.60,199,0.28,836,0.00,20.50,1.43,99,0.00,7.40,-7.25,3.87,1.28,0.00,3.53,39.68
71405,25.00,0.00,16.31,13.68,199,0.29,855,0.00,18.50,1.46,99,0.00,7.69,-6.96,4.09,1.32,0.00,3.53,39.08
71724,25.00,0.00,16.31,13.68,199,0.29,839,0.00,17.00,1.43,99,0.00,7.69,-6.96,4.22,1.32,0.00,3.92,38.03
72043,25.00,0.00,16.31,13.68,199,0.32,821,0.00,17.00,1.40,99,0.00,7.84,-6.82,4.36,1.32,0.00,3.92,42.85
72362,25.00,0.00,16.42,13.68,199,0.33,808,0.00,21.50,1.39,99,0.00,7.98,-6.53,4.41,1.34,0.00,4.31,44.04
72681,25.00,0.00,16.42,13.76,199,0.32,848,0.00,17.00,1.64,99,0.00,8.42,-6.24,4.47,1.36,0.00,3.92,39.46
73000,25.00,0.00,16.54,13.68,199,0.31,896,0.00,12.50,1.72,99,0.00,8.13,-6.53,4.75,1.38,0.00,4.31,38.12
73319,25.00,0.00,16.31,13.68,199,0.31,916,0.00,15.00,1.77,99,0.00,7.98,-6.67,4.75,1.38,0.00,4.31,42.06
73637,25.00,0.00,16.08,13.68,199,0.31,946,0.00,12.50,1.78,99,0.00,7.98,-6.67,4.87,1.38,0.00,4.31,40.41
73956,25.00,0.00,15.85,13.52,199,0.31,938,0.00,15.00,1.81,99,0.00,7.84,-6.82,4.96,1.38,0.00,4.31,42.52
74275,25.00,0.00,15.73,13.60,199,0.30,990,0.00,12.00,1.66,99,0.00,7.69,-6.96,4.90,1.38,0.00,4.31,39.76
74593,25.00,0.00,15.73,13.68,201,0.29,979,0.00,14.50,1.67,99,0.00,7.55,-7.11,4.72,1.36,0.00,4.31,40.66
74912,25.00,0.00,15.62,13.60,201,0.30,974,0.00,13.00,1.69,99,0.00,7.40,-7.25,4.84,1.38,0.00,4.31,40.61
75232,25.00,0.00,15.50,13.68,201,0.29,997,0.00,15.00,1.70,99,0.00,7.40,-7.25,4.72,1.38,0.00,4.31,40.35
75550,25.00,0.00,15.50,13.68,201,0.27,1004,0.00,15.00,1.72,99,0.00,7.25,-7.40,4.63,1.36,0.00,3.92,40.03
75869,25.00,0.00,15.50,13.68,201,0.29,990,0.00,15.00,1.69,99,0.00,7.25,-7.40,4.78,1.38,0.00,3.92,40.40
76188,25.00,0.00,15.50,13.68,201,0.27,1016,0.00,14.50,1.73,99,0.00,7.11,-7.55,4.52,1.36,0.00,3.92,39.19
76507,25.00,0.00,15.39,13.68,201,0.26,1022,0.00,15.50,1.73,99,0.00,6.96,-7.69,4.39,1.34,0.00,3.92,39.75
76825,25.00,0.00,15.39,13.60,201,0.27,1006,0.00,14.00,1.73,99,0.00,6.82,-7.84,4.50,1.34,0.00,3.92,39.61
77144,25.00,0.00,15.39,13.60,201,0.25,1021,0.00,16.00,1.74,99,0.00,6.82,-7.84,4.25,1.32,0.00,3.53,38.35
77462,25.00,0.00,15.39,13.68,201,0.25,1001,0.00,17.00,1.71,99,0.00,6.82,-7.84,4.14,1.32,0.00,3.53,38.59
77781,25.00,0.00,15.39,13.60,201,0.26,990,0.00,16.50,1.71,99,0.00,6.67,-7.98,4.22,1.32,0.00,3.53,39.03
78100,25.00,0.00,15.39,13.68,201,0.24,1008,0.00,16.50,1.72,97,0.00,6.67,-7.98,3.95,1.30,0.00,3.53,36.60
78417,25.00,0.00,15.27,13.68,201,0.24,975,0.00,18.50,1.66,97,0.00,6.67,-7.98,4.06,1.30,0.00,3.53,38.86
78736,25.00,0.00,15.39,13.68,201,0.25,968,0.00,19.50,1.63,97,0.00,6.82,-7.84,4.01,1.30,0.00,3.53,37.31
79056,25.00,0.00,15.39,13.68,201,0.24,960,0.00,18.50,1.64,97,0.00,6.82,-7.84,3.85,1.28,0.00,3.53,37.53
79373,25.00,0.00,15.50,13.68,201,0.25,940,0.00,17.50,1.61,97,0.00,6.82,-7.84,3.93,1.30,0.00,3.53,36.00
79692,25.00,0.00,15.39,13.68,201,0.24,934,0.00,19.50,1.59,97,0.00,6.82,-7.84,3.77,1.28,0.00,3.14,37.71
80012,25.00,0.00,15.50,13.68,201,0.25,929,0.00,19.00,1.54,97,0.00,6.82,-7.84,3.88,1.30,0.00,3.14,37.08
80329,25.00,0.00,15.50,13.52,201,0.25,900,0.00,20.50,1.53,97,0.00,6.82,-7.69,3.87,1.28,0.00,3.14,39.32
80648,25.00,0.00,15.62,13.68,201,0.25,882,0.00,20.00,1.50,97,0.00,6.96,-7.69,3.70,1.28,0.00,3.14,36.79
80967,25.00,0.00,15.62,13.36,201,0.29,842,0.00,20.50,1.44,97,0.00,7.11,-7.40,4.25,1.34,0.00,3.92,41.67
81287,25.00,0.00,15.85,13.60,201,0.32,826,0.00,21.50,1.41,97,0.00,7.69,-6.82,4.31,1.32,0.00,3.92,43.86
81605,25.00,0.00,16.19,13.60,201,0.34,784,0.00,22.50,1.35,97,0.00,8.13,-6.53,4.55,1.36,0.00,4.31,44.68
81924,25.00,0.00,16.42,13.60,201,0.35,804,0.00,22.50,1.54,97,0.00,8.71,-5.95,4.63,1.36,0.00,4.31,41.73
82242,25.00,0.00,16.65,13.60,201,0.34,830,0.00,16.50,1.57,97,0.00,8.71,-5.95,4.66,1.38,0.00,4.31,39.63
82561,25.00,0.00,16.54,13.52,201,0.35,882,0.00,15.00,1.69,97,0.00,8.85,-5.80,5.12,1.40,0.00,4.31,41.33
82881,25.00,0.00,16.42,13.60,203,0.33,920,0.00,11.50,1.77,97,0.00,8.42,-6.24,5.00,1.40,0.00,4.71,41.48
83198,25.00,0.00,15.96,13.68,203,0.33,940,0.00,11.50,1.81,97,0.00,8.27,-6.38,5.15,1.40,0.00,4.71,41.02
83518,25.00,0.00,15.62,13.60,203,0.34,931,0.00,11.00,1.81,97,0.00,8.13,-6.53,5.31,1.42,0.00,4.71,42.55
83837,25.00,0.00,15.62,13.52,203,0.32,992,0.00,11.00,1.90,97,0.00,8.13,-6.53,5.21,1.42,0.00,4.71,39.99
84155,25.00,0.00,15.39,13.52,203,0.31,992,0.00,11.50,1.90,97,0.00,7.98,-6.67,5.24,1.40,0.00,4.71,42.40
84473,25.00,0.00,15.39,13.60,203,0.32,987,0.00,13.50,1.90,97,0.00,7.84,-6.82,5.31,1.42,0.00,4.71,41.36
84793,25.00,0.00,15.39,13.60,203,0.31,1010,0.00,13.00,1.95,97,0.00,7.69,-6.96,5.21,1.40,0.00,4.31,41.42
85111,25.00,0.00,15.27,13.60,203,0.29,1022,0.00,12.50,1.75,97,0.00,7.55,-7.11,5.12,1.38,0.00,4.31,41.65
85430,25.00,0.00,15.39,13.60,203,0.32,970,0.00,15.00,1.66,97,0.00,7.40,-7.25,5.18,1.40,0.00,4.31,42.87
85748,25.00,0.00,15.39,13.68,203,0.29,1006,0.00,15.00,1.74,97,0.00,7.40,-7.25,4.84,1.38,0.00,4.31,39.58
86068,25.00,0.00,15.39,13.68,203,0.27,1026,0.00,15.50,1.75,97,0.00,7.25,-7.40,4.75,1.36,0.00,3.92,40.00
86386,25.00,0.00,15.27,13.52,203,0.29,980,0.00,15.50,1.70,97,0.00,7.11,-7.55,4.78,1.38,0.00,3.92,41.09
86705,25.00,0.00,15.62,13.60,203,0.28,1016,0.00,16.50,1.73,97,0.00,7.25,-7.40,4.66,1.36,0.00,3.92,39.51
87023,25.00,0.00,15.50,13.68,203,0.27,996,0.00,16.00,1.69,97,0.00,7.11,-7.55,4.64,1.34,0.00,3.92,40.96
87342,25.00,0.00,15.39,13.68,203,0.27,984,0.00,16.50,1.68,97,0.00,7.11,-7.55,4.55,1.36,0.00,3.92,38.78
87661,25.00,0.00,15.27,13.60,203,0.26,987,0.00,16.50,1.71,97,0.00,6.96,-7.69,4.25,1.32,0.00,3.92,37.90
87979,25.00,0.00,15.39,13.60,203,0.28,980,0.00,16.50,1.67,97,0.00,6.96,-7.69,4.44,1.34,0.00,3.92,40.70
88298,25.00,0.00,15.39,13.60,203,0.27,980,0.00,17.00,1.67,97,0.00,7.11,-7.55,4.30,1.34,0.00,3.53,38.66
88617,25.00,0.00,15.39,13.52,203,0.27,942,0.00,17.50,1.61,97,0.00,6.96,-7.55,4.36,1.32,0.00,3.53,41.55
88936,25.00,0.00,15.39,13.52,203,0.27,960,0.00,18.00,1.61,97,0.00,7.11,-7.55,4.28,1.32,0.00,3.53,39.46
89255,25.00,0.00,15.39,13.44,203,0.26,950,0.00,16.50,1.62,97,0.00,7.11,-7.55,4.22,1.30,0.00,3.53,39.27
89574,25.00,0.00,15.39,13.52,203,0.27,952,0.00,17.00,1.59,97,0.00,6.96,-7.69,4.11,1.32,0.00,3.53,38.70
89893,25.00,0.00,15.27,13.52,203,0.26,928,0.00,16.50,1.59,97,0.00,6.96,-7.69,4.20,1.30,0.00,3.53,40.59
90211,25.00,0.00,15.39,13.60,203,0.27,912,0.00,18.50,1.56,97,0.00,7.11,-7.55,4.03,1.32,0.00,3.53,38.47
90531,25.00,0.00,15.39,13.60,203,0.28,884,0.00,18.00,1.53,97,0.00,7.11,-7.55,4.11,1.32,0.00,3.53,39.35
90849,25.00,0.00,15.39,13.60,203,0.27,895,0.00,19.50,1.53,97,0.00,7.11,-7.55,4.03,1.30,0.00,3.53,39.29
91168,25.00,0.00,15.50,13.60,203,0.28,881,0.00,19.00,1.47,97,0.00,7.25,-7.40,4.03,1.32,0.00,3.53,39.04
91487,25.00,0.00,15.62,13.60,203,0.29,844,0.00,19.50,1.45,97,0.00,7.25,-7.40,4.14,1.32,0.00,3.53,41.59
91805,25.00,0.00,15.73,13.60,203,0.30,844,0.00,20.50,1.44,97,0.00,7.55,-7.11,4.17,1.32,0.00,3.53,41.64
92124,25.00,0.00,15.96,13.76,203,0.31,820,0.00,19.50,1.41,97,0.00,7.69,-6.82,4.28,1.34,0.00,3.92,40.42
92443,25.00,0.00,16.08,13.60,203,0.33,826,0.00,20.50,1.41,97,0.00,7.98,-6.53,4.44,1.36,0.00,3.92,42.24
92762,25.00,0.00,16.19,13.60,203,0.34,818,0.00,17.50,1.57,97,0.00,8.27,-6.38,4.72,1.36,0.00,3.92,41.92
93080,25.00,0.00,16.31,13.60,203,0.31,868,0.00,15.50,1.67,97,0.00,8.27,-6.38,4.64,1.34,0.00,3.92,40.77
93400,25.00,0.00,16.31,13.60,203,0.31,905,0.00,14.00,1.77,97,0.00,7.98,-6.67,4.70,1.38,0.00,3.92,39.72
93718,25.00,0.00,15.85,13.52,201,0.32,906,0.00,12.00,1.76,97,0.00,7.84,-6.82,4.93,1.38,0.00,4.31,41.70
94036,25.00,0.00,15.73,13.52,201,0.31,937,0.00,13.50,1.80,97,0.00,7.84,-6.82,4.78,1.36,0.00,4.31,40.01
94355,25.00,0.00,15.62,13.60,201,0.31,939,0.00,13.00,1.60,97,0.00,7.84,-6.82,4.87,1.38,0.00,4.31,40.04
94675,25.00,0.00,15.50,13.60,201,0.30,962,0.00,14.50,1.65,97,0.00,7.69,-6.96,4.81,1.38,0.00,4.31,40.21
94993,25.00,0.00,15.50,13.60,201,0.30,936,0.00,14.00,1.63,97,0.00,7.69,-6.96,4.84,1.36,0.00,3.92,40.60
95312,25.00,0.00,15.39,13.60,201,0.29,972,0.00,14.00,1.68,97,0.00,7.55,-7.11,4.72,1.38,0.00,3.92,39.27
95631,25.00,0.00,15.39,13.68,201,0.30,962,0.00,15.00,1.64,97,0.00,7.40,-7.25,4.72,1.36,0.00,3.92,42.15
95949,25.00,0.00,15.39,13.52,201,0.29,978,0.00,15.00,1.63,97,0.00,7.40,-7.25,4.58,1.36,0.00,3.92,39.35
96268,25.00,0.00,15.39,13.60,201,0.29,960,0.00,17.00,1.64,99,0.00,7.25,-7.25,4.69,1.36,0.00,3.92,42.40
96587,25.00,0.00,15.39,13.52,201,0.29,958,0.00,16.00,1.63,99,0.00,7.40,-7.25,4.69,1.38,0.00,3.92,39.79
96906,25.00,0.00,15.39,13.60,199,0.28,972,0.00,16.50,1.66,99,0.00,7.25,-7.40,4.55,1.36,0.00,3.92,40.79
97225,25.00,0.00,15.39,13.44,199,0.29,950,0.00,16.50,1.64,99,0.00,7.25,-7.40,4.63,1.36,0.00,3.92,40.83
97543,25.00,0.00,15.39,13.68,199,0.28,958,0.00,16.50,1.66,99,0.00,7.25,-7.40,4.44,1.34,0.00,3.92,39.56
97862,25.00,0.00,15.39,13.52,199,0.28,944,0.00,16.00,1.62,99,0.00,7.11,-7.55,4.44,1.34,0.00,3.92,40.43
98181,25.00,0.00,15.39,13.60,199,0.27,954,0.00,17.00,1.63,99,0.00,7.25,-7.40,4.30,1.34,0.00,3.92,39.17
98500,25.00,0.00,15.39,13.60,199,0.28,952,0.00,16.50,1.62,99,0.00,7.25,-7.40,4.30,1.34,0.00,3.53,40.21
98819,25.00,0.00,15.39,13.68,199,0.28,946,0.00,17.00,1.61,99,0.00,7.11,-7.55,4.33,1.34,0.00,3.53,39.95
99138,25.00,0.00,15.39,13.60,199,0.29,898,0.00,17.50,1.55,99,0.00,7.11,-7.55,4.33,1.34,0.00,3.53,41.47
99457,25.00,0.00,15.39,13.68,199,0.27,918,0.00,18.00,1.59,99,0.00,7.25,-7.40,4.14,1.32,0.00,3.53,38.65
99775,25.00,0.00,15.50,13.60,199,0.28,891,0.00,17.00,1.52,99,0.00,7.25,-7.40,4.19,1.32,0.00,3.53,39.08
100093,25.00,0.00,15.50,13.60,198,0.27,913,0.00,19.00,1.56,99,0.00,7.25,-7.40,4.17,1.32,0.00,3.53,40.06
100413,25.00,0.00,15.50,13.60,198,0.29,908,0.00,19.00,1.53,99,0.00,7.25,-7.40,4.17,1.34,0.00,3.53,40.04
100731,25.00,0.00,15.50,13.68,198,0.29,891,0.00,17.00,1.52,99,0.00,7.25,-7.40,4.22,1.32,0.00,3.53,41.01
101051,25.00,0.00,15.62,13.60,198,0.28,884,0.00,18.50,1.51,100,0.00,7.40,-7.25,4.14,1.32,0.00,3.53,39.55
101368,25.00,0.00,15.73,13.60,198,0.30,861,0.00,20.00,1.43,100,0.00,7.55,-7.11,4.19,1.34,0.00,3.53,40.50
101687,25.00,0.00,15.85,13.60,198,0.31,860,0.00,17.00,1.49,100,0.00,7.69,-6.96,4.41,1.34,0.00,3.92,41.75
102005,25.00,0.00,15.96,13.60,198,0.30,862,0.00,18.50,1.47,100,0.00,7.69,-6.96,4.33,1.34,0.00,3.92,42.39
102324,25.00,0.00,16.08,13.60,198,0.30,892,0.00,17.00,1.52,100,0.00,7.69,-6.82,4.41,1.34,0.00,3.92,40.59
102643,25.00,0.00,15.96,13.68,198,0.32,886,0.00,15.00,1.53,100,0.00,7.69,-6.96,4.72,1.36,0.00,3.92,42.09
102962,25.00,0.00,15.96,13.60,196,0.30,919,0.00,16.00,1.57,100,0.00,7.69,-6.96,4.50,1.34,0.00,3.92,39.75
103281,25.00,0.00,15.85,13.60,196,0.31,908,0.00,16.00,1.55,100,0.00,7.69,-6.96,4.78,1.38,0.00,3.92,41.55
103600,25.00,0.00,15.62,13.60,196,0.29,930,0.00,15.50,1.58,100,0.00,7.55,-6.96,4.52,1.36,0.00,3.92,41.08
103919,25.00,0.00,15.62,13.68,196,0.30,946,0.00,15.00,1.58,100,0.00,7.55,-7.11,4.66,1.36,0.00,3.92,39.82
104237,25.00,0.00,15.50,13.60,196,0.29,951,0.00,15.50,1.62,100,0.00,7.40,-7.25,4.52,1.36,0.00,3.92,41.20
104556,25.00,0.00,15.50,13.60,196,0.30,946,0.00,16.00,1.58,100,0.00,7.40,-7.25,4.69,1.38,0.00,3.92,41.07
104875,25.00,0.00,15.39,13.60,196,0.28,950,0.00,16.50,1.62,102,0.00,7.40,-7.25,4.47,1.34,0.00,3.92,41.20
105194,25.00,0.00,15.39,13.60,196,0.29,933,0.00,15.50,1.59,102,0.00,7.25,-7.40,4.61,1.36,0.00,3.92,40.67
105513,25.00,0.00,15.39,13.68,196,0.28,948,0.00,17.00,1.62,102,0.00,7.25,-7.40,4.38,1.34,0.00,3.92,40.45
105831,25.00,0.00,15.39,13.68,196,0.29,932,0.00,17.00,1.59,102,0.00,7.25,-7.40,4.55,1.36,0.00,3.92,40.24
106149,25.00,0.00,15.50,13.60,194,0.28,938,0.00,17.50,1.60,102,0.00,7.25,-7.40,4.36,1.34,0.00,3.92,40.77
106467,25.00,0.00,15.50,13.60,194,0.28,943,0.00,16.50,1.61,102,0.00,7.25,-7.40,4.44,1.34,0.00,3.92,39.56
106786,25.00,0.00,15.39,13.60,194,0.27,946,0.00,17.00,1.61,102,0.00,7.11,-7.55,4.30,1.32,0.00,3.92,39.81
107103,25.00,0.00,15.39,13.60,194,0.28,931,0.00,17.00,1.59,102,0.00,7.25,-7.40,4.41,1.34,0.00,3.53,40.72
107423,25.00,0.00,15.39,13.60,194,0.27,944,0.00,17.00,1.61,102,0.00,7.11,-7.55,4.22,1.32,0.00,3.53,39.00
107742,25.00,0.00,15.39,13.60,194,0.28,923,0.00,17.50,1.58,102,0.00,7.11,-7.55,4.41,1.34,0.00,3.53,41.10
108060,25.00,0.00,15.39,13.60,194,0.27,931,0.00,18.50,1.59,102,0.00,7.11,-7.55,4.19,1.32,0.00,3.53,41.00
108379,25.00,0.00,15.39,13.68,194,0.23,948,0.00,16.00,1.62,104,0.00,6.96,-7.84,3.65,1.28,0.00,3.14,33.05
108699,25.00,0.00,15.39,13.60,194,0.24,931,0.00,17.50,1.59,104,0.00,6.67,-7.98,3.69,1.28,0.00,3.14,38.05
109016,25.00,0.00,15.27,13.68,194,0.26,909,0.00,17.50,1.55,104,0.00,6.67,-7.98,3.95,1.30,0.00,3.14,39.10
109335,25.00,0.00,15.27,13.60,194,0.24,926,0.00,18.00,1.58,104,0.00,6.82,-7.84,3.69,1.28,0.00,3.14,38.01
109653,25.00,0.00,15.39,13.76,194,0.25,928,0.00,17.00,1.54,104,0.00,6.82,-7.84,3.69,1.28,0.00,3.14,36.72
109972,25.00,0.00,15.39,13.60,192,0.24,908,0.00,17.50,1.55,104,0.00,6.82,-7.84,3.74,1.26,0.00,3.14,38.41
110291,25.00,0.00,15.50,13.68,192,0.25,898,0.00,18.00,1.56,104,0.00,6.82,-7.84,3.72,1.28,0.00,3.14,37.73
110610,25.00,0.00,15.50,13.60,192,0.26,874,0.00,19.50,1.49,104,0.00,6.82,-7.84,3.92,1.28,0.00,3.14,40.39
110929,25.00,0.00,15.50,13.60,192,0.25,870,0.00,20.50,1.48,104,0.00,6.96,-7.69,3.77,1.28,0.00,3.14,39.53
111248,25.00,0.00,15.73,13.68,192,0.27,850,0.00,20.00,1.46,104,0.00,7.11,-7.55,3.77,1.28,0.00,3.14,39.11
111566,25.00,0.00,15.85,13.68,192,0.29,852,0.00,19.50,1.42,104,0.00,7.40,-7.25,3.93,1.32,0.00,3.53,39.36
111885,25.00,0.00,15.96,13.60,192,0.29,826,0.00,18.00,1.41,104,0.00,7.55,-7.11,4.11,1.30,0.00,3.53,40.21
112204,25.00,0.00,16.19,13.52,192,0.29,830,0.00,20.00,1.42,104,0.00,7.55,-7.11,4.03,1.30,0.00,3.53,40.67
112523,25.00,0.00,16.19,13.68,192,0.31,824,0.00,20.50,1.41,106,0.00,7.84,-6.82,4.25,1.32,0.00,3.92,42.13
112842,25.00,0.00,16.42,13.68,192,0.33,810,0.00,20.00,1.43,106,0.00,8.13,-6.53,4.41,1.34,0.00,3.92,41.52
113161,25.00,0.00,16.88,13.60,192,0.31,873,0.00,15.50,1.44,106,0.00,8.13,-6.53,4.55,1.36,0.00,3.92,39.28
113479,25.00,0.00,16.54,13.68,192,0.33,870,0.00,14.50,1.67,106,0.00,7.98,-6.67,4.69,1.36,0.00,4.31,43.11
113797,25.00,0.00,16.31,13.52,192,0.31,894,0.00,15.00,1.74,106,0.00,7.98,-6.67,4.58,1.36,0.00,4.31,40.74
114116,25.00,0.00,16.19,13.60,190,0.31,905,0.00,14.00,1.74,106,0.00,7.98,-6.67,4.72,1.38,0.00,4.31,39.34
114435,25.00,0.00,15.96,13.60,190,0.31,920,0.00,15.50,1.78,106,0.00,7.84,-6.82,4.78,1.38,0.00,4.31,43.16
114754,25.00,0.00,15.85,13.60,190,0.31,970,0.00,12.00,1.62,106,0.00,7.84,-6.82,4.96,1.38,0.00,4.31,40.74
115073,25.00,0.00,15.73,13.60,190,0.30,960,0.00,14.00,1.64,106,0.00,7.55,-6.96,4.78,1.38,0.00,4.31,42.02
115391,25.00,0.00,15.62,13.52,190,0.30,974,0.00,13.50,1.68,106,0.00,7.55,-7.11,4.99,1.38,0.00,4.31,41.83
115711,25.00,0.00,15.50,13.60,190,0.29,982,0.00,14.50,1.68,106,0.00,7.40,-7.25,4.78,1.38,0.00,4.31,40.93
116029,25.00,0.00,15.50,13.60,190,0.29,979,0.00,14.00,1.67,106,0.00,7.40,-7.25,4.75,1.36,0.00,4.31,42.25
116347,25.00,0.00,15.50,13.68,190,0.29,1004,0.00,15.00,1.68,106,0.00,7.40,-7.40,4.66,1.36,0.00,3.92,40.04
